gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
EIGHT,0.44247931241989136,0.6233922839164734,-2.676827079994837e-07,0.4224891662597656,0.5552468299865723,-0.018838264048099518,0.43376031517982483,0.4691808223724365,-0.029109636321663857,0.44703179597854614,0.4072464108467102,-0.03867179900407791,0.45006614923477173,0.35940849781036377,-0.048118431121110916,0.508765459060669,0.4688684046268463,-0.0278958547860384,0.5653032660484314,0.4443971812725067,-0.0438600592315197,0.5986875891685486,0.4368329644203186,-0.05209334194660187,0.627662718296051,0.43053844571113586,-0.05797350034117699,0.5372244119644165,0.5014678835868835,-0.02757883258163929,0.539374589920044,0.5392583608627319,-0.05511325225234032,0.4996649920940399,0.563297688961029,-0.06030752509832382,0.4719450771808624,0.5701675415039062,-0.05875544622540474,0.5547342896461487,0.5425325632095337,-0.028423897922039032,0.5492871403694153,0.5766616463661194,-0.05624229833483696,0.512077271938324,0.5930825471878052,-0.05145450681447983,0.48721855878829956,0.595550000667572,-0.04195870831608772,0.566265881061554,0.5832757949829102,-0.030381349846720695,0.5698718428611755,0.6019235253334045,-0.04887497425079346,0.5397282838821411,0.6148102283477783,-0.04325772821903229,0.5180056691169739,0.6165724396705627,-0.03390553593635559
EIGHT,0.4740833044052124,0.6275299191474915,-2.5671425873952103e-07,0.45275619626045227,0.562584638595581,-0.02067676931619644,0.46778762340545654,0.47224193811416626,-0.03026212379336357,0.48555758595466614,0.40934890508651733,-0.039422426372766495,0.4920622706413269,0.3611738085746765,-0.048333536833524704,0.5395071506500244,0.474623441696167,-0.02666151523590088,0.5987951755523682,0.44911620020866394,-0.04642612114548683,0.6330170035362244,0.44160017371177673,-0.057489022612571716,0.6633822321891785,0.43415072560310364,-0.06496989727020264,0.5631618499755859,0.5088841915130615,-0.026947559788823128,0.5727645754814148,0.5430271625518799,-0.06246381998062134,0.5304003953933716,0.5735220909118652,-0.07038415223360062,0.5014026761054993,0.5827391743659973,-0.06820015609264374,0.5782663822174072,0.5495216846466064,-0.028955968096852303,0.5840875506401062,0.5802617073059082,-0.06436886638402939,0.5419026017189026,0.6019539833068848,-0.059167955070734024,0.5150480270385742,0.6041935086250305,-0.04682062938809395,0.5883073806762695,0.5902190804481506,-0.03202103078365326,0.6034901738166809,0.6067686080932617,-0.05645107477903366,0.5687800049781799,0.6227267980575562,-0.050172433257102966,0.5435985922813416,0.622800350189209,-0.03873523324728012
EIGHT,0.4831336736679077,0.6282413601875305,-2.587021583622118e-07,0.46422722935676575,0.5617119073867798,-0.023323548957705498,0.4818165600299835,0.4723876118659973,-0.0354251004755497,0.5015965104103088,0.4081724286079407,-0.04682108387351036,0.5077151656150818,0.3585513234138489,-0.05787887051701546,0.5547618269920349,0.47379499673843384,-0.028515035286545753,0.6127536296844482,0.44838929176330566,-0.049941159784793854,0.6472668647766113,0.44299814105033875,-0.06271396577358246,0.6789604425430298,0.4374189078807831,-0.07152487337589264,0.5767971277236938,0.5085461139678955,-0.028666174039244652,0.5880579352378845,0.5470185875892639,-0.06623663753271103,0.5439335107803345,0.5780432224273682,-0.0758165717124939,0.5140023827552795,0.5841625928878784,-0.07468251883983612,0.5899868011474609,0.5495720505714417,-0.0307137630879879,0.5990055203437805,0.5833184719085693,-0.06935855746269226,0.5544552206993103,0.6051959991455078,-0.06472965329885483,0.5256125926971436,0.6044524312019348,-0.052113886922597885,0.5977711081504822,0.5906049013137817,-0.03390086814761162,0.6187288761138916,0.6092885732650757,-0.06077012047171593,0.5843990445137024,0.6258141994476318,-0.054410550743341446,0.5573001503944397,0.6240552663803101,-0.04257332533597946
EIGHT,0.4942057132720947,0.6220033764839172,-2.3277999616766465e-07,0.47738930583000183,0.556250274181366,-0.02283043973147869,0.4959803819656372,0.4691265821456909,-0.03394363820552826,0.5155402421951294,0.4066952168941498,-0.044330522418022156,0.5240083932876587,0.35789111256599426,-0.05439416691660881,0.5651407837867737,0.471601277589798,-0.0267767496407032,0.6233435869216919,0.44768857955932617,-0.04738815501332283,0.6573120355606079,0.44146832823753357,-0.059356480836868286,0.6883252859115601,0.43518394231796265,-0.06759658455848694,0.5870200991630554,0.5082279443740845,-0.026745470240712166,0.5938437581062317,0.5407371520996094,-0.06292405724525452,0.5511837601661682,0.5709215998649597,-0.07142160832881927,0.5228613018989563,0.5800614356994629,-0.06978074461221695,0.6000872254371643,0.550841748714447,-0.02884344570338726,0.6051739454269409,0.5804021954536438,-0.06589798629283905,0.5620353817939758,0.6012879610061646,-0.060538068413734436,0.5346570611000061,0.6033188104629517,-0.04787231609225273,0.6077777743339539,0.5934470295906067,-0.03217979148030281,0.6236028075218201,0.6098660826683044,-0.05837759003043175,0.5883702635765076,0.6253093481063843,-0.05198457092046738,0.5622953176498413,0.6256642937660217,-0.04025232791900635
EIGHT,0.5192914009094238,0.5986319780349731,-3.025188561878167e-07,0.49963200092315674,0.5318198800086975,-0.015183486044406891,0.5179193615913391,0.4480021595954895,-0.019434373825788498,0.5420358180999756,0.39120638370513916,-0.02379422076046467,0.5547329187393188,0.34627819061279297,-0.02851254679262638,0.5809170603752136,0.4444284439086914,-0.013061006553471088,0.6231096982955933,0.4171674847602844,-0.026714643463492393,0.6520805954933167,0.4031004011631012,-0.03581057861447334,0.6759892702102661,0.39118850231170654,-0.042809680104255676,0.610558032989502,0.47929292917251587,-0.014850516803562641,0.5974448919296265,0.4894750416278839,-0.041284989565610886,0.5605142116546631,0.5224828720092773,-0.048207689076662064,0.5335721373558044,0.5481014847755432,-0.04663807153701782,0.6258770227432251,0.5238677859306335,-0.018422294408082962,0.6055133938789368,0.5348895788192749,-0.04513918608427048,0.5688736438751221,0.5592725276947021,-0.04053515940904617,0.5426166653633118,0.5767542123794556,-0.030474748462438583,0.6325287818908691,0.5710041522979736,-0.02320343628525734,0.6193625330924988,0.574643075466156,-0.04344930872321129,0.5885624885559082,0.588152289390564,-0.03944035992026329,0.5678226947784424,0.5992598533630371,-0.03060166724026203
EIGHT,0.5843257904052734,0.568801760673523,-3.44185679068687e-07,0.5706377029418945,0.4866328835487366,-0.006668704096227884,0.5826659202575684,0.41238468885421753,-0.010335398837924004,0.6007152199745178,0.3619668185710907,-0.016642337664961815,0.6152617931365967,0.31811875104904175,-0.024954913184046745,0.6326379179954529,0.43036946654319763,0.002078321995213628,0.6336697340011597,0.41847488284111023,-0.005193175282329321,0.6321991086006165,0.4070168435573578,-0.015102218836545944,0.6320410966873169,0.3909018933773041,-0.02501475252211094,0.6493877172470093,0.47190529108047485,-0.005384295713156462,0.6144186854362488,0.46812868118286133,-0.01569453999400139,0.5849344730377197,0.4738098680973053,-0.025926534086465836,0.5683010220527649,0.4797144830226898,-0.03462103009223938,0.6519113183021545,0.5177223086357117,-0.01439699623733759,0.6136347651481628,0.50984787940979,-0.028977660462260246,0.589022696018219,0.5151072144508362,-0.03139885887503624,0.5779446959495544,0.5181352496147156,-0.03260064870119095,0.6453717947006226,0.5631279945373535,-0.023989291861653328,0.6147779822349548,0.5586127042770386,-0.03628123551607132,0.5943543910980225,0.5565216541290283,-0.03562231361865997,0.5841830968856812,0.5564877986907959,-0.03408701717853546
EIGHT,0.6584997177124023,0.5403290390968323,-2.3521657510627847e-07,0.6385769844055176,0.4722942113876343,-0.006966198794543743,0.6191846132278442,0.4001810848712921,-0.023173455148935318,0.6170766353607178,0.3378756046295166,-0.038265410810709,0.6324854493141174,0.28228676319122314,-0.05709293484687805,0.654332160949707,0.40622350573539734,-0.05151517316699028,0.619523286819458,0.3872280716896057,-0.0741894394159317,0.5909360647201538,0.3783492147922516,-0.08707574009895325,0.5659389495849609,0.37476295232772827,-0.09752913564443588,0.6603407859802246,0.4515497088432312,-0.0627196803689003,0.573151707649231,0.4482764005661011,-0.08285805583000183,0.5807919502258301,0.4589838981628418,-0.08007284253835678,0.600647509098053,0.4643321633338928,-0.080711230635643,0.6581690907478333,0.5043337345123291,-0.07299381494522095,0.5730911493301392,0.5012072324752808,-0.09356573969125748,0.5885894894599915,0.507547914981842,-0.07883216440677643,0.6135713458061218,0.5072565078735352,-0.06940639764070511,0.6507205963134766,0.5544368028640747,-0.08324407041072845,0.581637442111969,0.5478242635726929,-0.1023007184267044,0.5943579077720642,0.5489227771759033,-0.09349194914102554,0.6169344782829285,0.5475279092788696,-0.08691101521253586
EIGHT,0.6911680698394775,0.5587121844291687,-1.6018508119941544e-07,0.6756154894828796,0.48989927768707275,-0.004161883145570755,0.6465418338775635,0.4066218137741089,-0.017698990181088448,0.6332040429115295,0.3400006890296936,-0.030907906591892242,0.6349459886550903,0.2800824046134949,-0.04782005026936531,0.6468867063522339,0.4066575765609741,-0.042337387800216675,0.589148998260498,0.3911021053791046,-0.06108534336090088,0.5527333617210388,0.38399291038513184,-0.0701875165104866,0.5237783193588257,0.3764902353286743,-0.07828182727098465,0.6470210552215576,0.4520595669746399,-0.05363525077700615,0.5552929043769836,0.4543399214744568,-0.0727883130311966,0.572722315788269,0.4759475588798523,-0.06923456490039825,0.6010177731513977,0.4818592369556427,-0.06746508181095123,0.6456020474433899,0.5060926079750061,-0.06392913311719894,0.5606871843338013,0.5087265372276306,-0.0827975645661354,0.5814347863197327,0.5230877995491028,-0.06870079785585403,0.6092231273651123,0.5232322216033936,-0.05889691039919853,0.6421778202056885,0.559259831905365,-0.07388647645711899,0.5710154175758362,0.5556180477142334,-0.08998719602823257,0.5895599722862244,0.5597114562988281,-0.08092792332172394,0.6162429451942444,0.5580718517303467,-0.07365575432777405
EIGHT,0.6794481873512268,0.5674225091934204,-1.0309295817023667e-07,0.6644633412361145,0.49599018692970276,-0.004064193926751614,0.6321203708648682,0.4066648483276367,-0.0167502723634243,0.6143234968185425,0.3352016806602478,-0.028706420212984085,0.6136469841003418,0.27273935079574585,-0.043795060366392136,0.6189352869987488,0.41099536418914795,-0.038583848625421524,0.5494312644004822,0.40111637115478516,-0.05612161383032799,0.5060223340988159,0.39789339900016785,-0.06521495431661606,0.47064322233200073,0.39369094371795654,-0.07271357625722885,0.6137360334396362,0.45899391174316406,-0.0484614297747612,0.5223676562309265,0.46599096059799194,-0.06828545033931732,0.5456882119178772,0.48389339447021484,-0.06611016392707825,0.5789494514465332,0.48669978976249695,-0.06338386237621307,0.6092226505279541,0.5149821043014526,-0.0569012276828289,0.5269269943237305,0.5192854404449463,-0.07597488909959793,0.55122309923172,0.5342503786087036,-0.062242645770311356,0.581308126449585,0.5343174934387207,-0.05102252960205078,0.6029773354530334,0.5709991455078125,-0.06489115953445435,0.5358678698539734,0.5658173561096191,-0.07928477972745895,0.5580629706382751,0.5725899934768677,-0.06824827194213867,0.5853397846221924,0.5724188089370728,-0.05846318602561951
EIGHT,0.6622824668884277,0.5846304297447205,-1.3624359951336373e-07,0.6477112770080566,0.5105339288711548,-0.005373392719775438,0.6160875558853149,0.42064714431762695,-0.019372686743736267,0.6006114482879639,0.3467104434967041,-0.032023970037698746,0.5991665124893188,0.28622472286224365,-0.04769095405936241,0.595783531665802,0.4359794557094574,-0.0475962832570076,0.5184908509254456,0.42820870876312256,-0.06529956310987473,0.47097063064575195,0.42518800497055054,-0.07450646907091141,0.4321000874042511,0.4230061173439026,-0.08242090046405792,0.5881922841072083,0.4900796413421631,-0.0567699670791626,0.49833396077156067,0.4932081401348114,-0.07490216195583344,0.5197526216506958,0.5044881701469421,-0.0727541595697403,0.5529974699020386,0.50806725025177,-0.07208471745252609,0.5829312801361084,0.5485520362854004,-0.06376595050096512,0.502414345741272,0.5479217767715454,-0.07932382822036743,0.5244945287704468,0.5559949278831482,-0.0648496076464653,0.5543346405029297,0.5569548606872559,-0.055438436567783356,0.5762795805931091,0.6056437492370605,-0.07057324796915054,0.5086445808410645,0.5969260931015015,-0.08192384243011475,0.5294424295425415,0.5988065600395203,-0.06997495889663696,0.5567577481269836,0.5996155738830566,-0.06104375422000885
EIGHT,0.6439781188964844,0.6100752353668213,-2.2448302772204443e-08,0.631034255027771,0.5276306867599487,-0.005047581624239683,0.596291720867157,0.4394027590751648,-0.018242446705698967,0.5756304860115051,0.3656119704246521,-0.03002110682427883,0.5710912346839905,0.3053530156612396,-0.04475875198841095,0.5632862448692322,0.4599776864051819,-0.04469820484519005,0.4804026186466217,0.45436927676200867,-0.0605444572865963,0.43092241883277893,0.4540535509586334,-0.06866974383592606,0.39105042815208435,0.4577919840812683,-0.07522663474082947,0.5524622797966003,0.5157625079154968,-0.05205060914158821,0.4700475037097931,0.5184990763664246,-0.06928377598524094,0.49624282121658325,0.5262060761451721,-0.06727354973554611,0.5292976498603821,0.5286932587623596,-0.06491058319807053,0.5456231236457825,0.5766680836677551,-0.05702751502394676,0.47137343883514404,0.5740506649017334,-0.07046174257993698,0.4963666498661041,0.5803412795066833,-0.056246474385261536,0.5265751481056213,0.5833830833435059,-0.04575774818658829,0.5403794646263123,0.6377938985824585,-0.06172509863972664,0.47797664999961853,0.6265342831611633,-0.07061269134283066,0.498893678188324,0.6260185837745667,-0.05772250145673752,0.525126039981842,0.6271120309829712,-0.0470917671918869
EIGHT,0.6076720952987671,0.622581958770752,5.2483217771737145e-09,0.5955063104629517,0.5361493229866028,-0.006610742770135403,0.5581710934638977,0.45060935616493225,-0.019956454634666443,0.5363965630531311,0.3774041533470154,-0.031005859375,0.5307756662368774,0.31727224588394165,-0.04518146067857742,0.5139191150665283,0.4772515296936035,-0.0498354434967041,0.4292829930782318,0.47541773319244385,-0.06719537824392319,0.3764670491218567,0.4765547811985016,-0.07757029682397842,0.3342556953430176,0.48397722840309143,-0.08549174666404724,0.5036188960075378,0.5355406999588013,-0.054951440542936325,0.42714181542396545,0.5397958755493164,-0.0704619437456131,0.45529407262802124,0.5420901775360107,-0.06717705726623535,0.488811194896698,0.5435534119606018,-0.06456893682479858,0.49994903802871704,0.5982590913772583,-0.05760414898395538,0.4302706718444824,0.5931546092033386,-0.06968139857053757,0.4549127221107483,0.59500652551651,-0.05510367453098297,0.48572227358818054,0.5985589027404785,-0.044602032750844955,0.4997478425502777,0.6589784026145935,-0.05996565893292427,0.4361427426338196,0.6454135179519653,-0.06789509952068329,0.4547857940196991,0.6409335136413574,-0.05420597270131111,0.4799109399318695,0.6413778066635132,-0.043031804263591766
